year,month,day,Upwelling (m^2/s)
1991,  11,  18,0.6380
1991,  11,  19,0.3568
1991,  11,  20,0.0893
1991,  11,  21,0.9191
1991,  11,  22,0.4431
1991,  11,  23,0.0568
1991,  11,  24,0.1049
1991,  11,  25,0.9015
1991,  11,  26,0.6004
1991,  11,  27,1.3182
1991,  11,  28,1.7315
1991,  11,  29,3.0630
1991,  11,  30,2.2082
1991,  12,   1,0.9249
1991,  12,   2,0.0179
1991,  12,   3,0.0347
1991,  12,   4,0.0293
1991,  12,   5,0.5621
1991,  12,   6,0.3769
1991,  12,   7,0.4919
1991,  12,   8,0.8309
1991,  12,   9,-0.0748
1991,  12,  10,0.3842
1991,  12,  11,0.7877
1991,  12,  12,0.5839
1991,  12,  13,0.0866
1991,  12,  14,-0.1806
1991,  12,  15,0.0270
1991,  12,  16,-0.1416
1991,  12,  17,-0.5063
1991,  12,  18,-0.5926
1991,  12,  19,1.3965
1991,  12,  20,0.6169
1991,  12,  21,0.0377
1991,  12,  22,-0.6193
1991,  12,  23,-0.3296
1991,  12,  24,0.0157
1991,  12,  25,-0.0171
1991,  12,  26,-0.8098
1991,  12,  27,-2.8946
1991,  12,  28,-0.8201
1991,  12,  29,-1.9156
1991,  12,  30,-0.0157
1991,  12,  31,-0.3999
1992,   1,   1,-0.3477
1992,   1,   2,-0.2124
1992,   1,   3,-0.1865
1992,   1,   4,-0.4649
1992,   1,   5,-0.7945
1992,   1,   6,1.1955
1992,   1,   7,0.9471
1992,   1,   8,0.2042
1992,   1,   9,-0.1080
1992,   1,  10,0.3797
1992,   1,  11,1.7608
1992,   1,  12,1.0955
1992,   1,  13,0.2006
1992,   1,  14,0.3500
1992,   1,  15,0.2468
1992,   1,  16,0.0813
1992,   1,  17,1.0451
1992,   1,  18,0.1248
1992,   1,  19,-0.1456
1992,   1,  20,-0.1121
1992,   1,  21,0.0903
1992,   1,  22,0.2115
1992,   1,  23,-0.0034
1992,   1,  24,-0.1189
1992,   1,  25,0.0339
1992,   1,  26,0.5005
1992,   1,  27,0.1476
1992,   1,  28,-0.0698
1992,   1,  29,0.4082
1992,   1,  30,-0.1046
1992,   1,  31,-0.2330
1992,   2,   1,-0.2032
1992,   2,   2,0.6326
1992,   2,   3,0.4437
1992,   2,   4,-0.0191
1992,   2,   5,-0.1506
1992,   2,   6,-0.2886
1992,   2,   7,-0.0864
1992,   2,   8,-0.2808
1992,   2,   9,-2.4655
1992,   2,  10,-1.7395
1992,   2,  11,-0.9611
1992,   2,  12,-1.4635
1992,   2,  13,-0.3451
1992,   2,  14,-1.7585
1992,   2,  15,-0.0487
1992,   2,  16,0.2268
1992,   2,  17,0.0114
1992,   2,  18,-0.3632
1992,   2,  19,-1.6448
1992,   2,  20,-0.2428
1992,   2,  21,0.1272
1992,   2,  22,0.5263
1992,   2,  23,1.0413
1992,   2,  24,0.1918
1992,   2,  25,-0.0725
1992,   2,  26,0.0856
1992,   2,  27,0.0431
1992,   2,  28,-0.0805
1992,   2,  29,-0.1940
1992,   3,   1,-0.4607
1992,   3,   2,-0.1526
1992,   3,   3,0.3818
1992,   3,   4,-0.0314
1992,   3,   5,-0.8194
1992,   3,   6,-0.0893
1992,   3,   7,0.1340
1992,   3,   8,0.8676
1992,   3,   9,0.6327
1992,   3,  10,0.4740
1992,   3,  11,0.8132
1992,   3,  12,0.6503
1992,   3,  13,-0.2789
1992,   3,  14,-1.0433
1992,   3,  15,-0.5645
1992,   3,  16,0.2943
1992,   3,  17,0.7583
1992,   3,  18,0.1740
1992,   3,  19,-0.3450
1992,   3,  20,-0.5189
1992,   3,  21,0.0516
1992,   3,  22,-0.7960
1992,   3,  23,-0.4490
1992,   3,  24,-0.5319
1992,   3,  25,-0.2487
1992,   3,  26,0.3085
1992,   3,  27,0.8689
1992,   3,  28,0.6933
1992,   3,  29,0.0820
1992,   3,  30,0.4147
1992,   3,  31,0.7539
1992,   4,   1,0.0726
1992,   4,   2,0.1287
1992,   4,   3,0.9534
1992,   4,   4,1.8951
1992,   4,   5,2.3589
1992,   4,   6,1.5146
1992,   4,   7,0.7293
1992,   4,   8,1.0121
1992,   4,   9,0.7820
1992,   4,  10,0.3062
1992,   4,  11,-0.4310
1992,   4,  12,-1.3655
1992,   4,  13,-0.0090
1992,   4,  14,0.4787
1992,   4,  15,0.3426
1992,   4,  16,-0.0307
1992,   4,  17,0.4915
1992,   4,  18,2.1341
1992,   4,  19,0.8312
1992,   4,  20,1.0875
1992,   4,  21,2.1645
1992,   4,  22,2.0635
1992,   4,  23,0.8274
1992,   4,  24,0.4580
1992,   4,  25,0.5753
1992,   4,  26,0.4426
1992,   4,  27,0.2364
1992,   4,  28,0.8808
1992,   4,  29,0.1789
1992,   4,  30,0.7171
1992,   5,   1,1.4061
1992,   5,   2,0.8543
1992,   5,   3,0.2191
1992,   5,   4,0.4085
1992,   5,   5,0.5603
1992,   5,   6,0.0263
1992,   5,   7,0.1451
1992,   5,   8,1.2391
1992,   5,   9,1.9885
1992,   5,  10,0.6913
1992,   5,  11,0.0260
1992,   5,  12,0.0478
1992,   5,  13,0.1195
1992,   5,  14,0.3222
1992,   5,  15,0.2974
1992,   5,  16,0.4355
1992,   5,  17,0.4137
1992,   5,  18,0.0850
1992,   5,  19,0.0539
1992,   5,  20,0.7401
1992,   5,  21,1.5972
1992,   5,  22,0.7695
1992,   5,  23,0.1173
1992,   5,  24,0.0020
1992,   5,  25,0.2400
1992,   5,  26,0.9169
1992,   5,  27,0.6377
1992,   5,  28,0.0983
1992,   5,  29,0.6246
1992,   5,  30,0.5568
1992,   5,  31,0.1733
1992,   6,   1,0.0463
1992,   6,   2,0.3712
1992,   6,   3,0.1742
1992,   6,   4,0.3224
1992,   6,   5,-0.1156
1992,   6,   6,0.1286
1992,   6,   7,0.3945
1992,   6,   8,0.5889
1992,   6,   9,1.0588
1992,   6,  10,1.2191
1992,   6,  11,0.4089
1992,   6,  12,0.3817
1992,   6,  13,1.0665
1992,   6,  14,1.7134
1992,   6,  15,0.9584
1992,   6,  16,1.0709
1992,   6,  17,0.9172
1992,   6,  18,0.5328
1992,   6,  19,0.8442
1992,   6,  20,0.6133
1992,   6,  21,-0.2068
1992,   6,  22,-0.3021
1992,   6,  23,0.0309
1992,   6,  24,0.1125
1992,   6,  25,-0.0730
1992,   6,  26,0.0314
1992,   6,  27,0.1323
1992,   6,  28,0.0153
1992,   6,  29,-0.1576
1992,   6,  30,-0.0006
1992,   7,   1,0.7995
1992,   7,   2,0.9248
1992,   7,   3,0.8199
1992,   7,   4,0.1050
1992,   7,   5,0.6775
1992,   7,   6,0.9298
1992,   7,   7,0.5331
1992,   7,   8,0.0693
1992,   7,   9,0.1413
1992,   7,  10,0.0768
1992,   7,  11,0.0153
1992,   7,  12,0.0814
1992,   7,  13,0.1659
1992,   7,  14,0.2643
1992,   7,  15,0.4190
1992,   7,  16,0.7293
1992,   7,  17,0.2953
1992,   7,  18,0.4289
1992,   7,  19,0.7581
1992,   7,  20,0.6496
1992,   7,  21,0.9659
1992,   7,  22,0.8853
1992,   7,  23,1.0995
1992,   7,  24,0.8064
1992,   7,  25,0.1687
1992,   7,  26,0.2274
1992,   7,  27,0.3376
1992,   7,  28,0.5784
1992,   7,  29,0.5518
1992,   7,  30,0.1413
1992,   7,  31,0.6116
1992,   8,   1,1.3166
1992,   8,   2,1.3959
1992,   8,   3,1.8454
1992,   8,   4,1.5244
1992,   8,   5,1.4462
1992,   8,   6,0.9406
1992,   8,   7,0.4521
1992,   8,   8,0.5763
1992,   8,   9,0.9087
1992,   8,  10,0.8138
1992,   8,  11,0.3700
1992,   8,  12,0.3156
1992,   8,  13,0.5019
1992,   8,  14,0.4020
1992,   8,  15,0.3310
1992,   8,  16,0.6172
1992,   8,  17,1.4024
1992,   8,  18,0.8535
1992,   8,  19,0.6156
1992,   8,  20,0.8254
1992,   8,  21,0.8867
1992,   8,  22,0.7318
1992,   8,  23,1.0856
1992,   8,  24,0.6914
1992,   8,  25,-0.0751
1992,   8,  26,0.1670
1992,   8,  27,0.2843
1992,   8,  28,0.1876
1992,   8,  29,-0.0190
1992,   8,  30,-0.0653
1992,   8,  31,0.1538
1992,   9,   1,0.3155
1992,   9,   2,0.3757
1992,   9,   3,0.4042
1992,   9,   4,0.4651
1992,   9,   5,0.9922
1992,   9,   6,0.8777
1992,   9,   7,0.9049
1992,   9,   8,0.5204
1992,   9,   9,0.0948
1992,   9,  10,0.1210
1992,   9,  11,0.0783
1992,   9,  12,0.4312
1992,   9,  13,0.6894
1992,   9,  14,0.1873
1992,   9,  15,0.2144
1992,   9,  16,0.0964
1992,   9,  17,0.1335
1992,   9,  18,0.2719
1992,   9,  19,0.5052
1992,   9,  20,0.6554
1992,   9,  21,0.1990
1992,   9,  22,0.0191
1992,   9,  23,0.6295
1992,   9,  24,0.9933
1992,   9,  25,1.2196
1992,   9,  26,0.1245
1992,   9,  27,-0.0105
1992,   9,  28,0.0853
1992,   9,  29,0.0898
1992,   9,  30,-0.1574
1992,  10,   1,0.0768
1992,  10,   2,0.0700
1992,  10,   3,0.1440
1992,  10,   4,0.6439
1992,  10,   5,0.8284
1992,  10,   6,0.3415
1992,  10,   7,0.0822
1992,  10,   8,0.2874
1992,  10,   9,0.7435
1992,  10,  10,0.0159
1992,  10,  11,-0.0010
1992,  10,  12,0.2996
1992,  10,  13,0.5439
1992,  10,  14,0.1217
1992,  10,  15,0.0269
1992,  10,  16,0.3961
1992,  10,  17,0.5517
1992,  10,  18,0.3527
1992,  10,  19,0.0739
1992,  10,  20,0.0164
1992,  10,  21,0.1091
1992,  10,  22,0.5468
1992,  10,  23,0.4771
1992,  10,  24,0.2294
1992,  10,  25,-0.1470
1992,  10,  26,0.0675
1992,  10,  27,0.3236
1992,  10,  28,0.2079
1992,  10,  29,-0.6033
1992,  10,  30,0.0146
1992,  10,  31,-0.0303
1992,  11,   1,0.0439
1992,  11,   2,1.1386
1992,  11,   3,1.5271
1992,  11,   4,0.4455
1992,  11,   5,0.4306
1992,  11,   6,0.5318
1992,  11,   7,1.2402
1992,  11,   8,1.2408
1992,  11,   9,0.8911
1992,  11,  10,0.6668
1992,  11,  11,0.2242
1992,  11,  12,0.1970
1992,  11,  13,0.2923
1992,  11,  14,-0.0390
1992,  11,  15,0.1156
1992,  11,  16,0.4170
1992,  11,  17,0.5615
1992,  11,  18,0.8746
1992,  11,  19,0.7268
1992,  11,  20,1.6866
1992,  11,  21,0.3972
1992,  11,  22,0.3300
1992,  11,  23,0.6485
1992,  11,  24,-0.2873
1992,  11,  25,-0.4291
1992,  11,  26,-0.3212
1992,  11,  27,0.2658
1992,  11,  28,1.3988
1992,  11,  29,0.2470
1992,  11,  30,-0.1845
1992,  12,   1,0.0178
1992,  12,   2,-0.0650
1992,  12,   3,-0.3415
1992,  12,   4,0.2844
1992,  12,   5,0.1744
1992,  12,   6,-1.4374
1992,  12,   7,0.2474
1992,  12,   8,0.2478
1992,  12,   9,-0.4092
1992,  12,  10,-0.9354
1992,  12,  11,0.3740
1992,  12,  12,1.5179
1992,  12,  13,1.2646
1992,  12,  14,-0.1194
1992,  12,  15,1.0644
1992,  12,  16,0.1527
1992,  12,  17,0.2776
1992,  12,  18,1.3714
1992,  12,  19,0.2126
1992,  12,  20,-0.1181
1992,  12,  21,-0.0886
1992,  12,  22,0.4373
1992,  12,  23,-0.0051
1992,  12,  24,-0.0402
1992,  12,  25,-0.2530
1992,  12,  26,-0.1643
1992,  12,  27,-0.2654
1992,  12,  28,-1.1011
1992,  12,  29,0.1985
1992,  12,  30,0.2642
1992,  12,  31,-0.3623
1993,   1,   1,-0.2649
1993,   1,   2,1.0625
1993,   1,   3,0.2490
1993,   1,   4,-0.1152
1993,   1,   5,-0.4510
1993,   1,   6,-1.3957
1993,   1,   7,-0.8083
1993,   1,   8,0.2428
1993,   1,   9,0.2524
1993,   1,  10,0.2731
1993,   1,  11,0.2633
1993,   1,  12,-1.0548
1993,   1,  13,-2.0563
1993,   1,  14,0.0742
1993,   1,  15,-1.0759
1993,   1,  16,-0.1417
1993,   1,  17,-0.4159
1993,   1,  18,-0.0544
1993,   1,  19,0.3354
1993,   1,  20,-1.4855
1993,   1,  21,-0.2697
1993,   1,  22,0.6639
1993,   1,  23,0.6046
1993,   1,  24,0.1764
1993,   1,  25,-0.0830
1993,   1,  26,-0.1003
1993,   1,  27,-0.1642
1993,   1,  28,0.4555
1993,   1,  29,0.4565
1993,   1,  30,0.0825
1993,   1,  31,-0.0779
1993,   2,   1,-0.1645
1993,   2,   2,-0.2710
1993,   2,   3,-0.3322
1993,   2,   4,-0.9121
1993,   2,   5,-2.0398
1993,   2,   6,-0.1073
1993,   2,   7,-1.0157
1993,   2,   8,-0.3043
1993,   2,   9,0.3291
1993,   2,  10,0.0253
1993,   2,  11,-0.0169
1993,   2,  12,0.5339
1993,   2,  13,0.5045
1993,   2,  14,0.6914
1993,   2,  15,0.6168
1993,   2,  16,0.2874
1993,   2,  17,-1.8442
1993,   2,  18,-2.3677
1993,   2,  19,-1.1371
1993,   2,  20,0.7574
1993,   2,  21,0.1212
1993,   2,  22,-0.9559
1993,   2,  23,-0.2161
1993,   2,  24,1.2910
1993,   2,  25,-0.0536
1993,   2,  26,0.8605
1993,   2,  27,-0.0544
1993,   2,  28,0.2030
1993,   3,   1,0.3052
1993,   3,   2,0.1285
1993,   3,   3,0.0837
1993,   3,   4,0.9037
1993,   3,   5,0.8286
1993,   3,   6,0.4541
1993,   3,   7,0.1845
1993,   3,   8,0.0631
1993,   3,   9,-0.0413
1993,   3,  10,0.0308
1993,   3,  11,0.6803
1993,   3,  12,0.6538
1993,   3,  13,0.3292
1993,   3,  14,0.1639
1993,   3,  15,0.0133
1993,   3,  16,-0.0319
1993,   3,  17,-0.5015
1993,   3,  18,0.2449
1993,   3,  19,0.6959
1993,   3,  20,1.3542
1993,   3,  21,1.1525
1993,   3,  22,1.1899
1993,   3,  23,0.1834
1993,   3,  24,0.1484
1993,   3,  25,0.1577
1993,   3,  26,1.7206
1993,   3,  27,0.2016
1993,   3,  28,-0.0376
1993,   3,  29,0.8167
1993,   3,  30,0.7002
1993,   3,  31,0.1600
1993,   4,   1,0.1671
1993,   4,   2,1.0275
1993,   4,   3,0.9393
1993,   4,   4,0.5674
1993,   4,   5,1.1406
1993,   4,   6,0.1869
1993,   4,   7,0.3848
1993,   4,   8,0.3091
1993,   4,   9,0.3250
1993,   4,  10,0.5709
1993,   4,  11,1.6791
1993,   4,  12,1.2888
1993,   4,  13,1.3691
1993,   4,  14,0.7233
1993,   4,  15,0.4354
1993,   4,  16,0.4878
1993,   4,  17,-0.5554
1993,   4,  18,0.2710
1993,   4,  19,0.7112
1993,   4,  20,0.4430
1993,   4,  21,0.3946
1993,   4,  22,1.0403
1993,   4,  23,0.7120
1993,   4,  24,0.3009
1993,   4,  25,0.6188
1993,   4,  26,1.2994
1993,   4,  27,1.7051
1993,   4,  28,1.3013
1993,   4,  29,1.5832
1993,   4,  30,1.7241
1993,   5,   1,1.4965
1993,   5,   2,1.3314
1993,   5,   3,0.2474
1993,   5,   4,0.9645
1993,   5,   5,1.1746
1993,   5,   6,0.6166
1993,   5,   7,2.0413
1993,   5,   8,1.7385
1993,   5,   9,0.7249
1993,   5,  10,-0.2232
1993,   5,  11,0.3454
1993,   5,  12,-0.2408
1993,   5,  13,-0.5436
1993,   5,  14,0.0039
1993,   5,  15,0.7188
1993,   5,  16,0.7929
1993,   5,  17,0.0895
1993,   5,  18,-0.3819
1993,   5,  19,-0.2941
1993,   5,  20,-0.0591
1993,   5,  21,0.1443
1993,   5,  22,0.8008
1993,   5,  23,0.5190
1993,   5,  24,-0.9913
1993,   5,  25,-0.5757
1993,   5,  26,-1.3009
1993,   5,  27,-0.3702
1993,   5,  28,-0.0344
1993,   5,  29,-0.1389
1993,   5,  30,-0.0352
1993,   5,  31,-0.0396
1993,   6,   1,0.2166
1993,   6,   2,1.0081
1993,   6,   3,1.0252
1993,   6,   4,0.1065
1993,   6,   5,0.5672
1993,   6,   6,0.3997
1993,   6,   7,0.6246
1993,   6,   8,1.5442
1993,   6,   9,1.5819
1993,   6,  10,1.1628
1993,   6,  11,1.7892
1993,   6,  12,1.5209
1993,   6,  13,1.1812
1993,   6,  14,1.4291
1993,   6,  15,1.1332
1993,   6,  16,1.3466
1993,   6,  17,0.5512
1993,   6,  18,-0.0659
1993,   6,  19,0.0813
1993,   6,  20,0.4297
1993,   6,  21,0.7705
1993,   6,  22,1.1816
1993,   6,  23,1.5502
1993,   6,  24,0.9899
1993,   6,  25,0.3608
1993,   6,  26,0.6100
1993,   6,  27,1.1843
1993,   6,  28,1.3697
1993,   6,  29,1.0191
1993,   6,  30,1.2564
1993,   7,   1,1.2847
1993,   7,   2,1.0077
1993,   7,   3,0.3332
1993,   7,   4,0.5103
1993,   7,   5,-0.1688
1993,   7,   6,-0.1581
1993,   7,   7,-0.0307
1993,   7,   8,-0.0520
1993,   7,   9,-0.1241
1993,   7,  10,-0.0423
1993,   7,  11,-0.0942
1993,   7,  12,0.1596
1993,   7,  13,0.5773
1993,   7,  14,1.0098
1993,   7,  15,1.5158
1993,   7,  16,1.2781
1993,   7,  17,1.0117
1993,   7,  18,0.6928
1993,   7,  19,0.6495
1993,   7,  20,0.8624
1993,   7,  21,0.6053
1993,   7,  22,0.8205
1993,   7,  23,0.9083
1993,   7,  24,0.4675
1993,   7,  25,-0.1068
1993,   7,  26,0.0263
1993,   7,  27,0.1070
1993,   7,  28,0.0040
1993,   7,  29,0.2093
1993,   7,  30,0.8518
1993,   7,  31,0.3982
1993,   8,   1,0.2408
1993,   8,   2,0.0303
1993,   8,   3,-0.0705
1993,   8,   4,-0.0186
1993,   8,   5,0.3837
1993,   8,   6,1.1014
1993,   8,   7,0.8820
1993,   8,   8,0.4833
1993,   8,   9,0.2586
1993,   8,  10,0.3052
1993,   8,  11,0.4607
1993,   8,  12,0.6998
1993,   8,  13,0.5864
1993,   8,  14,0.3719
1993,   8,  15,0.1967
1993,   8,  16,0.3840
1993,   8,  17,0.6434
1993,   8,  18,0.9148
1993,   8,  19,0.9252
1993,   8,  20,0.4231
1993,   8,  21,0.6438
1993,   8,  22,0.5134
1993,   8,  23,1.0587
1993,   8,  24,0.5577
1993,   8,  25,0.3016
1993,   8,  26,0.2670
1993,   8,  27,0.2176
1993,   8,  28,0.1664
1993,   8,  29,-0.2302
1993,   8,  30,-0.5057
1993,   8,  31,-0.3584
1993,   9,   1,0.4368
1993,   9,   2,0.9737
1993,   9,   3,0.6251
1993,   9,   4,1.0523
1993,   9,   5,0.9541
1993,   9,   6,0.4500
1993,   9,   7,0.6044
1993,   9,   8,0.6212
1993,   9,   9,1.0729
1993,   9,  10,1.3870
1993,   9,  11,1.3291
1993,   9,  12,0.9309
1993,   9,  13,0.1397
1993,   9,  14,-0.2581
1993,   9,  15,0.1038
1993,   9,  16,0.1882
1993,   9,  17,0.1792
1993,   9,  18,0.4089
1993,   9,  19,0.7217
1993,   9,  20,0.1043
1993,   9,  21,0.0162
1993,   9,  22,0.5158
1993,   9,  23,0.4930
1993,   9,  24,0.6471
1993,   9,  25,0.6217
1993,   9,  26,0.5984
1993,   9,  27,1.0955
1993,   9,  28,1.1736
1993,   9,  29,0.4664
1993,   9,  30,0.0008
1993,  10,   1,0.7397
1993,  10,   2,1.1088
1993,  10,   3,1.0710
1993,  10,   4,0.4546
1993,  10,   5,0.0388
1993,  10,   6,0.3452
1993,  10,   7,0.6384
1993,  10,   8,0.6157
1993,  10,   9,0.1364
1993,  10,  10,-0.1936
1993,  10,  11,-0.2149
1993,  10,  12,0.0562
1993,  10,  13,0.2082
1993,  10,  14,-0.2737
1993,  10,  15,-0.0751
1993,  10,  16,0.1100
1993,  10,  17,0.9461
1993,  10,  18,0.6873
1993,  10,  19,0.3504
1993,  10,  20,0.2880
1993,  10,  21,0.3688
1993,  10,  22,0.5259
1993,  10,  23,0.4153
1993,  10,  24,0.7386
1993,  10,  25,0.2964
1993,  10,  26,0.1404
1993,  10,  27,0.1059
1993,  10,  28,-0.0605
1993,  10,  29,0.1039
1993,  10,  30,-0.2761
1993,  10,  31,0.0066
1993,  11,   1,0.3324
1993,  11,   2,0.1437
1993,  11,   3,0.3473
1993,  11,   4,1.1810
1993,  11,   5,0.8430
1993,  11,   6,0.1854
1993,  11,   7,0.0768
1993,  11,   8,0.1266
1993,  11,   9,-0.0147
1993,  11,  10,-0.2715
1993,  11,  11,0.6491
1993,  11,  12,1.3075
1993,  11,  13,0.5563
1993,  11,  14,1.5267
1993,  11,  15,0.2108
1993,  11,  16,-0.0118
1993,  11,  17,-0.0871
1993,  11,  18,-0.0213
1993,  11,  19,0.2750
1993,  11,  20,-0.1224
1993,  11,  21,-0.0098
1993,  11,  22,0.0503
1993,  11,  23,0.7887
1993,  11,  24,0.3000
1993,  11,  25,-0.0791
1993,  11,  26,-0.4388
1993,  11,  27,-0.3646
1993,  11,  28,-1.2380
1993,  11,  29,-0.8196
1993,  11,  30,1.5265
1993,  12,   1,0.5691
1993,  12,   2,1.0244
1993,  12,   3,0.1747
1993,  12,   4,0.8763
1993,  12,   5,0.7560
1993,  12,   6,0.6269
1993,  12,   7,-0.0684
1993,  12,   8,-0.6740
1993,  12,   9,-0.3906
1993,  12,  10,-0.4466
1993,  12,  11,-1.0684
1993,  12,  12,0.8392
1993,  12,  13,-0.1822
1993,  12,  14,-0.4489
1993,  12,  15,0.9079
1993,  12,  16,0.2070
1993,  12,  17,-0.4418
1993,  12,  18,-0.6329
1993,  12,  19,-0.2249
1993,  12,  20,0.0138
1993,  12,  21,0.0987
1993,  12,  22,0.1541
1993,  12,  23,-0.2572
1993,  12,  24,-0.4124
1993,  12,  25,-0.2477
1993,  12,  26,-0.1209
1993,  12,  27,-0.1526
1993,  12,  28,-0.0945
1993,  12,  29,-0.1176
1993,  12,  30,0.0593
1993,  12,  31,0.1912
1994,   1,   1,0.0097
1994,   1,   2,0.1233
1994,   1,   3,0.0918
1994,   1,   4,0.1458
1994,   1,   5,1.0033
1994,   1,   6,1.1928
1994,   1,   7,-0.1510
1994,   1,   8,-0.0028
1994,   1,   9,0.4213
1994,   1,  10,0.3569
1994,   1,  11,0.6870
1994,   1,  12,0.3288
1994,   1,  13,-0.1188
1994,   1,  14,-0.1320
1994,   1,  15,0.4341
1994,   1,  16,0.5401
1994,   1,  17,-0.1533
1994,   1,  18,-0.0991
1994,   1,  19,-0.0510
1994,   1,  20,-0.0773
1994,   1,  21,-0.3481
1994,   1,  22,-0.1923
1994,   1,  23,-0.5148
1994,   1,  24,-0.6070
1994,   1,  25,0.1911
1994,   1,  26,0.2335
1994,   1,  27,0.6105
1994,   1,  28,0.1265
1994,   1,  29,-0.1649
1994,   1,  30,0.4215
1994,   1,  31,-0.1381
1994,   2,   1,-0.3827
1994,   2,   2,-0.2316
1994,   2,   3,-0.1335
1994,   2,   4,-0.0340
1994,   2,   5,-0.2061
1994,   2,   6,-2.4903
1994,   2,   7,-1.5456
1994,   2,   8,1.7598
1994,   2,   9,0.2949
1994,   2,  10,0.5285
1994,   2,  11,1.5351
1994,   2,  12,0.1817
1994,   2,  13,0.1652
1994,   2,  14,0.7831
1994,   2,  15,0.4929
1994,   2,  16,-0.7310
1994,   2,  17,-1.6205
1994,   2,  18,0.5493
1994,   2,  19,-0.2899
1994,   2,  20,0.3209
1994,   2,  21,0.2448
1994,   2,  22,0.7555
1994,   2,  23,0.6075
1994,   2,  24,0.7743
1994,   2,  25,0.4556
1994,   2,  26,-0.2745
1994,   2,  27,0.2614
1994,   2,  28,0.7360
1994,   3,   1,0.5946
1994,   3,   2,0.3514
1994,   3,   3,0.6595
1994,   3,   4,0.5913
1994,   3,   5,0.2424
1994,   3,   6,0.3823
1994,   3,   7,0.3858
1994,   3,   8,0.0660
1994,   3,   9,0.0021
1994,   3,  10,0.2147
1994,   3,  11,1.4628
1994,   3,  12,0.4667
1994,   3,  13,0.0915
1994,   3,  14,0.4215
1994,   3,  15,0.2838
1994,   3,  16,0.1418
1994,   3,  17,1.0996
1994,   3,  18,0.7478
1994,   3,  19,1.0059
1994,   3,  20,1.1439
1994,   3,  21,0.7564
1994,   3,  22,1.2229
1994,   3,  23,0.0220
1994,   3,  24,-2.7922
1994,   3,  25,-0.5383
1994,   3,  26,0.3647
1994,   3,  27,0.3276
1994,   3,  28,-0.0578
1994,   3,  29,-0.0200
1994,   3,  30,0.7816
1994,   3,  31,1.2525
1994,   4,   1,1.0271
1994,   4,   2,1.0797
1994,   4,   3,1.1972
1994,   4,   4,0.8105
1994,   4,   5,1.4992
1994,   4,   6,0.9382
1994,   4,   7,0.9079
1994,   4,   8,0.4477
1994,   4,   9,0.5371
1994,   4,  10,1.3677
1994,   4,  11,0.6355
1994,   4,  12,0.8550
1994,   4,  13,1.4457
1994,   4,  14,1.0785
1994,   4,  15,0.1883
1994,   4,  16,-0.2677
1994,   4,  17,0.0495
1994,   4,  18,0.3754
1994,   4,  19,0.8672
1994,   4,  20,1.1804
1994,   4,  21,0.5106
1994,   4,  22,0.9079
1994,   4,  23,0.1031
1994,   4,  24,1.5058
1994,   4,  25,0.1845
1994,   4,  26,0.5142
1994,   4,  27,1.3839
1994,   4,  28,0.2560
1994,   4,  29,0.5411
1994,   4,  30,0.7794
1994,   5,   1,1.0466
1994,   5,   2,0.9981
1994,   5,   3,0.3382
1994,   5,   4,0.3154
1994,   5,   5,0.1900
1994,   5,   6,-0.0139
1994,   5,   7,-0.3629
1994,   5,   8,0.1538
1994,   5,   9,0.4626
1994,   5,  10,0.6756
1994,   5,  11,1.0760
1994,   5,  12,1.6194
1994,   5,  13,2.0571
1994,   5,  14,1.3588
1994,   5,  15,0.4133
1994,   5,  16,0.5305
1994,   5,  17,-0.1811
1994,   5,  18,0.7428
1994,   5,  19,0.2421
1994,   5,  20,0.5515
1994,   5,  21,0.8837
1994,   5,  22,0.9262
1994,   5,  23,1.0269
1994,   5,  24,1.5013
1994,   5,  25,1.2420
1994,   5,  26,1.1838
1994,   5,  27,0.8932
1994,   5,  28,0.9792
1994,   5,  29,1.2639
1994,   5,  30,0.6288
1994,   5,  31,-0.0062
1994,   6,   1,1.1941
1994,   6,   2,1.1391
1994,   6,   3,0.9282
1994,   6,   4,0.4220
1994,   6,   5,0.4572
1994,   6,   6,0.4431
1994,   6,   7,1.5060
1994,   6,   8,1.5443
1994,   6,   9,1.2329
1994,   6,  10,0.3667
1994,   6,  11,-0.0366
1994,   6,  12,0.7931
1994,   6,  13,0.9388
1994,   6,  14,1.8312
1994,   6,  15,1.6755
1994,   6,  16,0.8923
1994,   6,  17,1.0860
1994,   6,  18,1.1438
1994,   6,  19,0.8666
1994,   6,  20,0.5807
1994,   6,  21,0.9341
1994,   6,  22,1.1889
1994,   6,  23,1.6253
1994,   6,  24,1.6059
1994,   6,  25,1.3245
1994,   6,  26,1.3782
1994,   6,  27,1.1032
1994,   6,  28,0.8684
1994,   6,  29,1.9491
1994,   6,  30,1.5789
1994,   7,   1,1.1849
1994,   7,   2,0.6888
1994,   7,   3,0.3860
1994,   7,   4,0.6731
1994,   7,   5,0.2631
1994,   7,   6,-0.0961
1994,   7,   7,0.1013
1994,   7,   8,0.3454
1994,   7,   9,0.2319
1994,   7,  10,0.0089
1994,   7,  11,0.1339
1994,   7,  12,0.6392
1994,   7,  13,0.6605
1994,   7,  14,0.5943
1994,   7,  15,0.3177
1994,   7,  16,-0.0004
1994,   7,  17,0.0073
1994,   7,  18,0.0129
1994,   7,  19,-0.0837
1994,   7,  20,0.0695
1994,   7,  21,0.1652
1994,   7,  22,0.0480
1994,   7,  23,-0.0004
1994,   7,  24,0.2467
1994,   7,  25,0.7477
